timestamp,machine_id,vibration,acoustic,temperature,current,IMF_1,IMF_2,IMF_3,label,hour,day,day_of_week,temp_rolling_avg,vibration_rolling_avg,current_rolling_avg,status,prediction,predicted_status
2024-07-01 13:58:00,M01,0.787,0.631,59.14,11.6,0.101,0.092,0.038,0,13,2024-07-01,Monday,67.756,0.8544,12.456,Normal,1,Normal
2024-07-01 13:59:00,M01,0.777,0.58,63.04,11.96,0.088,-0.07,0.039,0,13,2024-07-01,Monday,64.654,0.7952000000000001,11.892,Normal,1,Normal
2024-07-01 14:00:00,M01,0.81,0.583,64.65,11.88,0.213,-0.031,0.04,0,14,2024-07-01,Monday,64.444,0.806,11.96,Normal,1,Normal
2024-07-01 14:01:00,M01,0.806,0.616,62.28,11.63,0.099,0.072,0.04,0,14,2024-07-01,Monday,63.604,0.807,11.778,Normal,1,Normal
2024-07-01 14:02:00,M01,0.807,0.605,65.08,12.6,0.097,-0.037,0.041,0,14,2024-07-01,Monday,62.838,0.7974000000000001,11.934,Normal,1,Normal
2024-07-01 14:03:00,M01,0.739,0.596,64.74,12.58,0.199,-0.022,0.041,0,14,2024-07-01,Monday,63.95799999999999,0.7878000000000001,12.13,Normal,1,Normal
2024-07-01 14:04:00,M01,0.796,0.616,65.25,12.24,0.22,0.041,0.042,0,14,2024-07-01,Monday,64.4,0.7916000000000001,12.186,Normal,1,Normal
2024-07-01 14:05:00,M01,0.774,0.555,60.77,12.14,0.136,0.044,0.043,0,14,2024-07-01,Monday,63.624,0.7844000000000001,12.238,Normal,1,Normal
2024-07-01 14:06:00,M01,0.814,0.507,66.57,11.93,0.198,0.007,0.043,0,14,2024-07-01,Monday,64.482,0.7860000000000001,12.298,Normal,1,Normal
2024-07-01 14:07:00,M01,0.803,0.607,62.24,11.1,0.177,0.064,0.044,0,14,2024-07-01,Monday,63.914,0.7852000000000001,11.998,Normal,1,Normal
2024-07-01 14:08:00,M01,0.779,0.595,65.79,12.37,0.18,0.043,0.044,0,14,2024-07-01,Monday,64.124,0.7932000000000001,11.956,Normal,1,Normal
2024-07-01 14:09:00,M01,0.778,0.628,63.86,11.8,0.21,-0.083,0.044,0,14,2024-07-01,Monday,63.846,0.7896000000000001,11.868,Normal,1,Normal
2024-07-01 14:10:00,M01,0.822,0.658,66.87,11.18,0.144,-0.054,0.045,0,14,2024-07-01,Monday,65.066,0.7992000000000001,11.675999999999998,Normal,1,Normal
2024-07-01 14:11:00,M01,0.836,0.613,67.46,11.53,0.19,-0.042,0.045,0,14,2024-07-01,Monday,65.244,0.8036000000000001,11.596,Normal,1,Normal
2024-07-01 14:12:00,M01,0.831,0.525,62.96,11.55,0.168,0.045,0.046,0,14,2024-07-01,Monday,65.388,0.8092,11.686,Normal,1,Normal
2024-07-01 14:13:00,M01,0.869,0.621,66.35,12.08,0.238,0.065,0.046,0,14,2024-07-01,Monday,65.5,0.8272,11.628,Normal,1,Normal
2024-07-01 14:14:00,M01,0.84,0.676,63.31,12.13,0.116,0.125,0.047,0,14,2024-07-01,Monday,65.39,0.8396000000000001,11.694,Normal,1,Normal
2024-07-01 14:15:00,M01,0.952,0.603,62.1,11.92,0.195,0.089,0.047,0,14,2024-07-01,Monday,64.436,0.8656,11.842000000000002,Normal,1,Normal
2024-07-01 14:16:00,M01,0.784,0.538,65.33,12.0,0.204,0.07,0.047,0,14,2024-07-01,Monday,64.01,0.8552000000000002,11.936000000000002,Normal,1,Normal
2024-07-01 14:17:00,M01,0.792,0.597,67.32,11.86,0.125,0.047,0.048,0,14,2024-07-01,Monday,64.882,0.8474,11.998,Normal,1,Normal
2024-07-01 14:18:00,M01,1.272,0.965,78.15,15.36,0.168,-0.12,0.048,1,14,2024-07-01,Monday,67.242,0.9280000000000002,12.654,Fault,-1,Fault
2024-07-01 14:19:00,M01,0.814,0.609,64.98,10.72,0.215,-0.092,0.048,0,14,2024-07-01,Monday,67.576,0.9228,12.372,Normal,1,Normal
2024-07-01 14:20:00,M01,0.756,0.591,61.16,12.03,0.154,-0.033,0.048,0,14,2024-07-01,Monday,67.388,0.8836,12.394,Normal,1,Normal
2024-07-01 14:21:00,M01,0.814,0.65,66.7,12.33,0.131,-0.005,0.049,0,14,2024-07-01,Monday,67.662,0.8896000000000001,12.46,Normal,1,Normal
2024-07-01 14:22:00,M01,0.872,0.606,66.85,12.16,0.13,0.099,0.049,0,14,2024-07-01,Monday,67.56800000000001,0.9056,12.52,Normal,1,Normal
2024-07-01 14:23:00,M01,0.778,0.567,65.5,11.56,0.182,0.05,0.049,0,14,2024-07-01,Monday,65.03800000000001,0.8068000000000002,11.76,Normal,1,Normal
2024-07-01 14:24:00,M01,0.75,0.675,64.97,12.06,0.102,-0.056,0.049,0,14,2024-07-01,Monday,65.036,0.794,12.028,Normal,1,Normal
2024-07-01 14:25:00,M01,0.773,0.568,65.0,11.92,0.148,0.007,0.049,0,14,2024-07-01,Monday,65.804,0.7974000000000001,12.006,Normal,1,Normal
2024-07-01 14:26:00,M01,0.83,0.622,60.65,11.68,0.123,-0.01,0.05,0,14,2024-07-01,Monday,64.594,0.8006,11.876,Normal,1,Normal
2024-07-01 14:27:00,M01,1.327,0.838,79.11,15.61,0.365,-0.09,0.05,1,14,2024-07-01,Monday,67.046,0.8916000000000001,12.566,Fault,-1,Fault
2024-07-01 14:28:00,M01,0.776,0.506,67.29,11.05,0.139,0.084,0.05,0,14,2024-07-01,Monday,67.40400000000001,0.8912000000000001,12.464,Normal,1,Normal
2024-07-01 14:29:00,M01,0.766,0.513,65.36,11.37,0.095,-0.043,0.05,0,14,2024-07-01,Monday,67.482,0.8944000000000001,12.326,Normal,1,Normal
2024-07-01 14:30:00,M01,0.861,0.623,63.0,11.07,0.116,-0.017,0.05,0,14,2024-07-01,Monday,67.082,0.912,12.156,Normal,1,Normal
2024-07-01 14:31:00,M01,0.872,0.681,69.96,11.51,0.196,-0.085,0.05,0,14,2024-07-01,Monday,68.944,0.9204,12.122,Normal,1,Normal
2024-07-01 14:32:00,M01,0.853,0.569,65.41,13.03,0.187,-0.048,0.05,0,14,2024-07-01,Monday,66.204,0.8256,11.605999999999998,Normal,1,Normal
2024-07-01 14:33:00,M01,0.713,0.591,69.08,12.33,0.154,-0.001,0.05,0,14,2024-07-01,Monday,66.56199999999998,0.8130000000000001,11.862,Normal,1,Normal
2024-07-01 14:34:00,M01,0.821,0.509,66.09,12.73,0.222,0.029,0.05,0,14,2024-07-01,Monday,66.708,0.8240000000000002,12.134,Normal,1,Normal
2024-07-01 14:35:00,M01,0.788,0.536,63.69,13.17,0.136,0.033,0.05,0,14,2024-07-01,Monday,66.84599999999999,0.8094000000000001,12.554,Normal,1,Normal
2024-07-01 14:36:00,M01,1.227,0.923,80.72,16.7,0.147,0.011,0.05,1,14,2024-07-01,Monday,68.998,0.8804000000000002,13.592000000000002,Fault,-1,Fault
2024-07-01 14:37:00,M01,1.152,0.985,76.74,15.8,0.15,-0.074,0.05,1,14,2024-07-01,Monday,71.264,0.9402,14.146,Fault,-1,Fault
2024-07-01 14:38:00,M01,0.778,0.603,61.14,12.26,0.21,0.002,0.05,0,14,2024-07-01,Monday,69.676,0.9532,14.132,Normal,1,Normal
2024-07-01 14:39:00,M01,0.849,0.668,66.14,12.58,0.24,-0.122,0.05,0,14,2024-07-01,Monday,69.686,0.9588,14.102,Normal,1,Normal
2024-07-01 14:40:00,M01,0.803,0.61,64.66,11.27,0.175,-0.037,0.049,0,14,2024-07-01,Monday,69.88,0.9618,13.722,Normal,1,Normal
2024-07-01 14:41:00,M01,0.81,0.592,64.06,13.27,0.096,-0.092,0.049,0,14,2024-07-01,Monday,66.54799999999999,0.8784000000000001,13.036,Normal,1,Normal
2024-07-01 14:42:00,M01,0.842,0.606,68.82,12.02,0.169,-0.053,0.049,0,14,2024-07-01,Monday,64.964,0.8164000000000001,12.28,Normal,1,Normal
2024-07-01 14:43:00,M01,0.751,0.727,65.5,12.33,0.113,0.06,0.049,0,14,2024-07-01,Monday,65.83599999999998,0.8110000000000002,12.294,Normal,1,Normal
2024-07-01 14:44:00,M01,0.875,0.475,64.21,11.73,0.137,0.078,0.049,0,14,2024-07-01,Monday,65.45,0.8162,12.124,Normal,1,Normal
2024-07-01 14:45:00,M01,0.777,0.655,62.2,11.46,0.218,-0.087,0.048,0,14,2024-07-01,Monday,64.958,0.8110000000000002,12.162,Normal,1,Normal
2024-07-01 14:46:00,M01,0.762,0.615,67.7,12.06,0.173,-0.103,0.048,0,14,2024-07-01,Monday,65.686,0.8014000000000001,11.92,Normal,1,Normal
2024-07-01 14:47:00,M01,1.1,0.95,75.8,14.58,0.209,-0.12,0.048,1,14,2024-07-01,Monday,67.08200000000001,0.8530000000000001,12.432,Fault,-1,Fault
2024-07-01 14:48:00,M01,0.766,0.562,66.24,12.19,0.173,-0.058,0.048,0,14,2024-07-01,Monday,67.22999999999999,0.8560000000000002,12.404,Normal,1,Normal
2024-07-01 14:49:00,M01,0.79,0.613,65.8,12.14,0.113,0.061,0.047,0,14,2024-07-01,Monday,67.54799999999999,0.8390000000000001,12.486,Normal,1,Normal
2024-07-01 14:50:00,M01,0.691,0.658,65.89,12.53,0.161,0.079,0.047,0,14,2024-07-01,Monday,68.28599999999999,0.8218000000000002,12.7,Normal,1,Normal
2024-07-01 14:51:00,M01,0.807,0.611,66.87,11.08,0.084,-0.045,0.047,0,14,2024-07-01,Monday,68.12,0.8308000000000002,12.504,Normal,1,Normal
2024-07-01 14:52:00,M01,0.702,0.658,66.87,11.8,0.124,0.066,0.046,0,14,2024-07-01,Monday,66.33399999999999,0.7512000000000001,11.948,Normal,1,Normal
2024-07-01 14:53:00,M01,0.728,0.614,63.35,12.48,0.121,-0.056,0.046,0,14,2024-07-01,Monday,65.756,0.7436,12.006,Normal,1,Normal
2024-07-01 14:54:00,M01,0.742,0.585,67.15,11.98,0.163,-0.053,0.046,0,14,2024-07-01,Monday,66.026,0.7340000000000001,11.974,Normal,1,Normal
2024-07-01 14:55:00,M01,0.89,0.675,68.22,12.5,0.175,0.009,0.045,0,14,2024-07-01,Monday,66.492,0.7738000000000002,11.968,Normal,1,Normal
2024-07-01 14:56:00,M01,0.76,0.548,64.34,12.68,0.178,-0.051,0.045,0,14,2024-07-01,Monday,65.98600000000002,0.7644,12.288,Normal,1,Normal
2024-07-01 14:57:00,M01,0.839,0.581,60.65,11.79,0.126,-0.001,0.044,0,14,2024-07-01,Monday,64.742,0.7918000000000001,12.286,Normal,1,Normal
2024-07-01 14:58:00,M01,0.759,0.593,70.73,11.81,0.221,0.106,0.044,0,14,2024-07-01,Monday,66.218,0.798,12.152,Normal,1,Normal
2024-07-01 14:59:00,M01,0.747,0.552,63.88,12.06,0.155,-0.014,0.043,0,14,2024-07-01,Monday,65.56400000000001,0.7990000000000002,12.168,Normal,1,Normal
2024-07-01 15:00:00,M01,0.889,0.725,68.15,12.35,0.172,0.077,0.043,0,15,2024-07-01,Monday,65.55,0.7988000000000001,12.138,Normal,1,Normal
2024-07-01 15:01:00,M01,1.048,0.749,76.73,15.2,0.115,0.117,0.042,1,15,2024-07-01,Monday,68.02799999999999,0.8564,12.642,Fault,-1,Fault
2024-07-01 15:02:00,M01,0.796,0.587,65.54,12.66,0.2,0.076,0.042,0,15,2024-07-01,Monday,69.006,0.8478000000000001,12.816,Normal,1,Normal
2024-07-01 15:03:00,M01,0.812,0.64,66.51,12.51,0.21,-0.096,0.041,0,15,2024-07-01,Monday,68.162,0.8583999999999999,12.956,Normal,1,Normal
2024-07-01 15:04:00,M01,0.815,0.678,65.54,11.96,0.198,-0.122,0.041,0,15,2024-07-01,Monday,68.494,0.8720000000000001,12.935999999999998,Normal,1,Normal
2024-07-01 15:05:00,M01,0.734,0.583,67.28,11.64,0.191,0.111,0.04,0,15,2024-07-01,Monday,68.32000000000001,0.841,12.794,Normal,1,Normal
2024-07-01 15:06:00,M01,0.744,0.644,66.9,13.09,0.077,0.002,0.039,0,15,2024-07-01,Monday,66.354,0.7802000000000001,12.372,Normal,1,Normal
2024-07-01 15:07:00,M01,1.262,0.763,83.0,14.04,0.175,-0.026,0.039,1,15,2024-07-01,Monday,69.846,0.8734,12.648,Fault,-1,Fault
2024-07-01 15:08:00,M01,0.753,0.603,65.91,11.17,0.159,-0.045,0.038,0,15,2024-07-01,Monday,69.726,0.8616000000000001,12.38,Normal,1,Normal
2024-07-01 15:09:00,M01,0.811,0.564,64.6,11.73,0.152,-0.058,0.037,0,15,2024-07-01,Monday,69.53800000000001,0.8608,12.334,Normal,1,Normal
2024-07-01 15:10:00,M01,0.761,0.649,65.01,11.45,0.082,-0.037,0.037,0,15,2024-07-01,Monday,69.084,0.8662000000000001,12.296,Normal,1,Normal
2024-07-01 15:11:00,M01,0.773,0.582,66.87,11.44,0.103,-0.06,0.036,0,15,2024-07-01,Monday,69.078,0.8720000000000002,11.966,Normal,1,Normal
2024-07-01 15:12:00,M01,0.79,0.536,66.6,11.97,0.111,0.002,0.035,0,15,2024-07-01,Monday,65.79799999999999,0.7776000000000001,11.552,Normal,1,Normal
2024-07-01 15:13:00,M01,0.81,0.542,67.1,12.08,0.116,-0.049,0.035,0,15,2024-07-01,Monday,66.036,0.7890000000000001,11.734,Normal,1,Normal
2024-07-01 15:14:00,M01,0.711,0.644,63.67,12.36,0.164,0.108,0.034,0,15,2024-07-01,Monday,65.85,0.769,11.86,Normal,1,Normal
2024-07-01 15:15:00,M01,0.765,0.599,63.02,12.48,0.088,-0.113,0.033,0,15,2024-07-01,Monday,65.452,0.7698000000000002,12.066,Normal,1,Normal
2024-07-01 15:16:00,M01,0.804,0.663,63.73,12.03,0.089,-0.051,0.032,0,15,2024-07-01,Monday,64.824,0.7760000000000001,12.184,Normal,1,Normal
2024-07-01 15:17:00,M01,0.797,0.614,64.72,11.16,0.21,-0.083,0.032,0,15,2024-07-01,Monday,64.44800000000001,0.7774000000000001,12.022,Normal,1,Normal
2024-07-01 15:18:00,M01,0.748,0.633,66.99,11.32,0.186,-0.112,0.031,0,15,2024-07-01,Monday,64.426,0.7650000000000001,11.87,Normal,1,Normal
2024-07-01 15:19:00,M01,0.702,0.619,63.98,11.49,0.131,-0.037,0.03,0,15,2024-07-01,Monday,64.488,0.7632000000000001,11.696,Normal,1,Normal
2024-07-01 15:20:00,M01,0.78,0.582,63.73,13.0,0.163,-0.004,0.029,0,15,2024-07-01,Monday,64.63,0.7662000000000001,11.8,Normal,1,Normal
2024-07-01 15:21:00,M01,0.805,0.663,64.84,12.13,0.124,-0.106,0.028,0,15,2024-07-01,Monday,64.852,0.7664000000000001,11.82,Normal,1,Normal
2024-07-01 15:22:00,M01,0.79,0.614,68.67,11.45,0.228,-0.01,0.028,0,15,2024-07-01,Monday,65.642,0.7650000000000001,11.878,Normal,1,Normal
2024-07-01 15:23:00,M01,0.805,0.593,62.79,11.91,0.204,-0.09,0.027,0,15,2024-07-01,Monday,64.80199999999999,0.7764000000000001,11.996,Normal,1,Normal
2024-07-01 15:24:00,M01,0.725,0.674,69.25,11.9,0.083,0.076,0.026,0,15,2024-07-01,Monday,65.85600000000001,0.781,12.078,Normal,1,Normal
2024-07-01 15:25:00,M01,0.763,0.7,65.81,12.33,0.212,-0.129,0.025,0,15,2024-07-01,Monday,66.272,0.7776000000000002,11.944,Normal,1,Normal
2024-07-01 15:26:00,M01,0.785,0.631,65.09,12.21,0.17,0.098,0.024,0,15,2024-07-01,Monday,66.322,0.7736000000000001,11.96,Normal,1,Normal
2024-07-01 15:27:00,M01,0.82,0.608,66.96,11.42,0.231,-0.011,0.023,0,15,2024-07-01,Monday,65.98,0.7796000000000001,11.954,Normal,1,Normal
2024-07-01 15:28:00,M01,0.776,0.608,63.07,11.87,0.167,-0.113,0.022,0,15,2024-07-01,Monday,66.036,0.7738,11.946,Normal,1,Normal
2024-07-01 15:29:00,M01,0.806,0.613,64.2,12.79,0.218,-0.02,0.022,0,15,2024-07-01,Monday,65.026,0.79,12.124,Normal,1,Normal
2024-07-01 15:30:00,M01,0.812,0.674,65.8,12.33,0.221,0.097,0.021,0,15,2024-07-01,Monday,65.024,0.7998000000000001,12.124,Normal,1,Normal
2024-07-01 15:31:00,M01,0.75,0.516,62.15,12.53,0.08,0.034,0.02,0,15,2024-07-01,Monday,64.43599999999999,0.7928000000000001,12.188,Normal,1,Normal
2024-07-01 15:32:00,M01,1.204,0.833,77.79,14.08,0.246,-0.146,0.019,1,15,2024-07-01,Monday,66.602,0.8696000000000002,12.72,Fault,-1,Fault
2024-07-01 15:33:00,M01,0.756,0.582,64.74,12.5,0.161,0.044,0.018,0,15,2024-07-01,Monday,66.936,0.8656,12.846,Normal,1,Normal
2024-07-01 15:34:00,M01,0.757,0.579,64.88,11.94,0.209,-0.042,0.017,0,15,2024-07-01,Monday,67.072,0.8558000000000001,12.676,Normal,1,Normal
2024-07-01 15:35:00,M01,0.731,0.531,63.12,11.91,0.086,-0.004,0.016,0,15,2024-07-01,Monday,66.536,0.8396000000000001,12.592,Normal,1,Normal
2024-07-01 15:36:00,M01,0.818,0.556,60.71,11.89,0.144,0.059,0.015,0,15,2024-07-01,Monday,66.248,0.8532,12.464,Normal,1,Normal
2024-07-01 15:37:00,M01,0.862,0.619,67.12,11.34,0.105,0.068,0.014,0,15,2024-07-01,Monday,64.114,0.7848,11.916,Normal,1,Normal
2024-07-01 15:38:00,M01,0.829,0.637,68.22,11.96,0.167,0.053,0.013,0,15,2024-07-01,Monday,64.80999999999999,0.7994,11.808,Normal,1,Normal
2024-07-01 15:39:00,M01,0.768,0.598,65.96,13.14,0.096,0.082,0.012,0,15,2024-07-01,Monday,65.026,0.8016000000000002,12.048,Normal,1,Normal
2024-07-01 15:40:00,M01,0.856,0.58,64.64,13.08,0.097,0.095,0.011,0,15,2024-07-01,Monday,65.33,0.8266000000000002,12.282,Normal,1,Normal
2024-07-01 15:41:00,M01,0.767,0.612,62.03,12.61,0.088,-0.078,0.01,0,15,2024-07-01,Monday,65.59400000000001,0.8164000000000001,12.426,Normal,1,Normal
2024-07-01 15:42:00,M01,0.794,0.513,67.22,11.79,0.211,0.057,0.009,0,15,2024-07-01,Monday,65.614,0.8028000000000001,12.516,Normal,1,Normal
2024-07-01 15:43:00,M01,0.845,0.579,63.64,11.94,0.249,-0.05,0.008,0,15,2024-07-01,Monday,64.69800000000001,0.8060000000000003,12.512,Normal,1,Normal
2024-07-01 15:44:00,M01,1.246,0.928,73.98,14.24,0.243,0.138,0.007,1,15,2024-07-01,Monday,66.30199999999999,0.9016000000000002,12.732,Fault,-1,Fault
2024-07-01 15:45:00,M01,1.158,0.982,74.95,14.26,0.202,0.082,0.006,1,15,2024-07-01,Monday,68.364,0.962,12.968,Fault,1,Normal
2024-07-01 15:46:00,M01,0.806,0.617,62.62,11.98,0.108,-0.123,0.005,0,15,2024-07-01,Monday,68.482,0.9698,12.842,Normal,1,Normal
2024-07-01 15:47:00,M01,0.845,0.613,67.4,11.37,0.154,0.031,0.004,0,15,2024-07-01,Monday,68.518,0.98,12.758,Normal,1,Normal
2024-07-01 15:48:00,M01,0.779,0.648,69.44,12.77,0.104,0.062,0.003,0,15,2024-07-01,Monday,69.678,0.9668,12.924,Normal,1,Normal
2024-07-01 15:49:00,M01,0.785,0.598,66.59,12.35,0.192,0.065,0.002,0,15,2024-07-01,Monday,68.2,0.8746,12.546,Normal,1,Normal
2024-07-01 15:50:00,M01,0.876,0.607,62.77,11.98,0.139,-0.071,0.001,0,15,2024-07-01,Monday,65.764,0.8182,12.09,Normal,1,Normal
2024-07-01 15:51:00,M01,0.909,0.651,62.25,11.64,0.137,-0.128,0.0,0,15,2024-07-01,Monday,65.69,0.8388000000000002,12.022,Normal,1,Normal
2024-07-01 15:52:00,M01,1.133,0.973,75.95,16.17,0.297,-0.009,-0.001,1,15,2024-07-01,Monday,67.4,0.8964000000000002,12.982,Fault,-1,Fault
2024-07-01 15:53:00,M01,0.821,0.529,63.88,12.28,0.148,-0.04,-0.002,0,15,2024-07-01,Monday,66.28800000000001,0.9048,12.884,Normal,1,Normal
2024-07-01 15:54:00,M01,0.761,0.618,62.28,11.91,0.227,0.0,-0.003,0,15,2024-07-01,Monday,65.426,0.9,12.796,Normal,1,Normal
2024-07-01 15:55:00,M01,0.816,0.622,65.72,11.65,0.24,-0.087,-0.004,0,15,2024-07-01,Monday,66.016,0.8880000000000001,12.73,Normal,1,Normal
2024-07-01 15:56:00,M01,0.811,0.583,65.84,12.26,0.167,0.091,-0.005,0,15,2024-07-01,Monday,66.73400000000001,0.8684000000000001,12.854,Normal,1,Normal
2024-07-01 15:57:00,M01,0.805,0.59,65.58,11.76,0.11,0.097,-0.006,0,15,2024-07-01,Monday,64.66,0.8028000000000001,11.972,Normal,1,Normal
2024-07-01 15:58:00,M01,1.193,0.978,75.86,15.57,0.155,-0.062,-0.007,1,15,2024-07-01,Monday,67.056,0.8772000000000002,12.63,Fault,-1,Fault
2024-07-01 15:59:00,M01,0.823,0.583,65.26,11.91,0.227,0.023,-0.008,0,15,2024-07-01,Monday,67.652,0.8896000000000001,12.63,Normal,1,Normal
2024-07-01 16:00:00,M01,0.81,0.529,64.21,12.46,0.224,-0.016,-0.009,0,16,2024-07-01,Monday,67.35,0.8884000000000002,12.791999999999998,Normal,1,Normal
2024-07-01 16:01:00,M01,0.826,0.524,66.92,12.12,0.111,0.097,-0.01,0,16,2024-07-01,Monday,67.566,0.8914000000000002,12.764,Normal,1,Normal
2024-07-01 16:02:00,M01,0.826,0.614,66.0,12.83,0.144,-0.082,-0.011,0,16,2024-07-01,Monday,67.65,0.8956000000000002,12.978,Normal,1,Normal
2024-07-01 16:03:00,M01,0.721,0.611,65.16,13.05,0.185,-0.054,-0.012,0,16,2024-07-01,Monday,65.51,0.8012,12.474,Normal,1,Normal
2024-07-01 16:04:00,M01,1.112,0.978,77.02,16.23,0.27,0.079,-0.013,1,16,2024-07-01,Monday,67.862,0.8590000000000002,13.338,Fault,-1,Fault
2024-07-01 16:05:00,M01,0.782,0.666,64.21,12.26,0.153,0.05,-0.014,0,16,2024-07-01,Monday,67.862,0.8534,13.297999999999998,Normal,1,Normal
2024-07-01 16:06:00,M01,0.812,0.631,67.08,11.44,0.22,0.076,-0.015,0,16,2024-07-01,Monday,67.894,0.8506000000000002,13.162,Normal,1,Normal
2024-07-01 16:07:00,M01,1.177,0.989,79.42,14.65,0.28,-0.023,-0.016,1,16,2024-07-01,Monday,70.578,0.9208000000000002,13.526,Fault,-1,Fault
2024-07-01 16:08:00,M01,0.761,0.62,62.14,12.13,0.199,0.055,-0.016,0,16,2024-07-01,Monday,69.974,0.9288000000000002,13.342000000000002,Normal,1,Normal
2024-07-01 16:09:00,M01,0.911,0.614,64.18,11.0,0.25,-0.107,-0.017,0,16,2024-07-01,Monday,67.40599999999999,0.8886000000000001,12.296,Normal,1,Normal
2024-07-01 16:10:00,M01,0.813,0.649,64.78,12.21,0.218,0.023,-0.018,0,16,2024-07-01,Monday,67.52000000000001,0.8948,12.286,Normal,1,Normal
2024-07-01 16:11:00,M01,0.726,0.654,66.64,11.86,0.197,-0.062,-0.019,0,16,2024-07-01,Monday,67.43199999999999,0.8775999999999999,12.37,Normal,1,Normal
2024-07-01 16:12:00,M01,0.843,0.621,66.37,11.6,0.219,0.115,-0.02,0,16,2024-07-01,Monday,64.822,0.8108000000000001,11.76,Normal,1,Normal
2024-07-01 16:13:00,M01,0.823,0.619,65.03,12.29,0.156,-0.018,-0.021,0,16,2024-07-01,Monday,65.4,0.8232000000000002,11.792,Normal,1,Normal
2024-07-01 16:14:00,M01,1.318,0.992,75.68,14.9,0.338,0.088,-0.022,1,16,2024-07-01,Monday,67.70000000000002,0.9046,12.572,Fault,-1,Fault
2024-07-01 16:15:00,M01,1.27,0.965,77.47,14.49,0.128,-0.031,-0.023,1,16,2024-07-01,Monday,70.238,0.996,13.028,Fault,-1,Fault
2024-07-01 16:16:00,M01,0.782,0.656,66.49,11.59,0.095,-0.064,-0.024,0,16,2024-07-01,Monday,70.208,1.0072,12.974,Normal,1,Normal
2024-07-01 16:17:00,M01,0.898,0.571,63.87,13.0,0.144,0.023,-0.025,0,16,2024-07-01,Monday,69.708,1.0182,13.254,Normal,1,Normal
2024-07-01 16:18:00,M01,0.781,0.658,62.96,11.68,0.107,-0.08,-0.026,0,16,2024-07-01,Monday,69.294,1.0098000000000005,13.132,Normal,1,Normal
2024-07-01 16:19:00,M01,1.196,1.071,78.83,13.55,0.334,0.037,-0.026,1,16,2024-07-01,Monday,69.924,0.9854,12.862,Fault,-1,Fault
2024-07-01 16:20:00,M01,1.122,0.908,79.03,15.84,0.169,-0.06,-0.027,1,16,2024-07-01,Monday,70.236,0.9558000000000002,13.132,Fault,-1,Fault
2024-07-01 16:21:00,M01,0.766,0.643,65.67,12.74,0.118,-0.068,-0.028,0,16,2024-07-01,Monday,70.072,0.9526,13.362,Normal,1,Normal
2024-07-01 16:22:00,M01,0.826,0.551,65.93,12.9,0.145,-0.08,-0.029,0,16,2024-07-01,Monday,70.48400000000001,0.9382,13.342,Normal,1,Normal
2024-07-01 16:23:00,M01,0.829,0.609,61.13,11.88,0.152,-0.001,-0.03,0,16,2024-07-01,Monday,70.11800000000001,0.9478000000000002,13.382,Normal,1,Normal
2024-07-01 16:24:00,M01,0.846,0.573,64.99,11.98,0.11,0.003,-0.03,0,16,2024-07-01,Monday,67.35,0.8778,13.068,Normal,1,Normal
2024-07-01 16:25:00,M01,0.766,0.569,60.94,12.59,0.152,-0.012,-0.031,0,16,2024-07-01,Monday,63.73199999999999,0.8066000000000001,12.418,Normal,1,Normal
2024-07-01 16:26:00,M01,0.803,0.617,63.14,12.09,0.156,-0.115,-0.032,0,16,2024-07-01,Monday,63.226,0.8140000000000001,12.288,Normal,1,Normal
2024-07-01 16:27:00,M01,0.723,0.611,60.69,12.54,0.116,0.045,-0.033,0,16,2024-07-01,Monday,62.178,0.7934000000000001,12.216,Normal,1,Normal
2024-07-01 16:28:00,M01,0.78,0.607,67.63,12.18,0.113,0.013,-0.034,0,16,2024-07-01,Monday,63.478,0.7836000000000001,12.276,Normal,1,Normal
2024-07-01 16:29:00,M01,1.253,0.864,72.7,15.5,0.21,0.071,-0.034,1,16,2024-07-01,Monday,65.02000000000001,0.865,12.98,Fault,-1,Fault
2024-07-01 16:30:00,M01,0.794,0.627,64.89,12.17,0.216,0.101,-0.035,0,16,2024-07-01,Monday,65.81,0.8705999999999999,12.895999999999995,Normal,1,Normal
2024-07-01 16:31:00,M01,0.735,0.619,66.01,11.49,0.144,0.111,-0.036,0,16,2024-07-01,Monday,66.384,0.857,12.776,Normal,1,Normal
2024-07-01 16:32:00,M01,0.756,0.655,64.99,12.01,0.227,-0.01,-0.036,0,16,2024-07-01,Monday,67.244,0.8636000000000001,12.67,Normal,1,Normal
2024-07-01 16:33:00,M01,0.82,0.599,65.25,12.73,0.208,-0.066,-0.037,0,16,2024-07-01,Monday,66.768,0.8716000000000002,12.78,Normal,1,Normal
2024-07-01 16:34:00,M01,0.704,0.545,64.66,11.47,0.088,0.044,-0.038,0,16,2024-07-01,Monday,65.16,0.7618,11.974,Normal,1,Normal
2024-07-01 16:35:00,M01,0.875,0.594,64.78,12.78,0.091,0.031,-0.038,0,16,2024-07-01,Monday,65.138,0.7780000000000001,12.096,Normal,1,Normal
2024-07-01 16:36:00,M01,0.778,0.568,62.73,11.89,0.193,-0.109,-0.039,0,16,2024-07-01,Monday,64.482,0.7866000000000002,12.175999999999998,Normal,1,Normal
2024-07-01 16:37:00,M01,1.11,0.793,79.2,14.51,0.252,0.101,-0.04,1,16,2024-07-01,Monday,67.324,0.8574000000000002,12.675999999999998,Fault,-1,Fault
